1452109537 1 0 0 0 0 0 0 0
1452110442 2 0 0 0 0 0 0 0
1452110606 3 0 0 0 0 0 0 0
1452111274 4 0 0 0 0 0 0 0
1452111655 5 0 0 0 0 0 0 0
1452111857 5 0 0 0 0 0 0 1
1452111869 5 0 0 0 1 0 0 1
1452113138 5 0 0 0 1 0 1 1
1452113593 6 0 0 0 1 0 1 1
1452119443 7 0 0 0 1 0 1 1
1452119513 7 0 0 0 2 0 1 1
1452119651 7 0 0 0 3 0 1 1
1452119891 8 0 0 0 3 0 1 1
1452119987 8 0 0 0 4 0 1 1
1452168905 9 0 0 0 4 0 1 1
1452169642 10 0 0 0 4 0 1 1
1452185752 12 0 0 0 4 0 1 1
1452186626 13 0 0 0 4 0 1 1
1452188104 14 0 0 0 4 0 1 1
1452188208 15 0 0 0 4 0 1 1
1452188449 16 0 0 0 4 0 1 1
1452276993 17 0 0 0 4 0 1 1
1452277157 18 0 0 0 4 0 1 1
1452277189 19 0 0 0 4 0 1 1
1452277241 20 0 0 0 4 0 1 1
1452277270 21 0 0 0 4 0 1 1
1452277519 22 0 0 0 4 0 1 1
1452277742 23 0 0 0 4 0 1 1
1452277975 24 0 0 0 4 0 1 1
1452278722 25 0 0 0 4 0 1 1
1452359483 26 0 0 0 4 0 1 1
1452359549 27 0 0 0 4 0 1 1
1452359625 28 0 0 0 4 0 1 1
1452359684 29 0 0 0 4 0 1 1
1452370417 30 0 0 0 4 0 1 1
1452370454 31 0 0 0 4 0 1 1
1452370482 32 0 0 0 4 0 1 1
1452370518 33 0 0 0 4 0 1 1
1452370555 34 0 0 0 4 0 1 1
1452871110 34 1 0 0 4 0 1 1
1452871989 34 2 0 0 4 0 1 1
1452962325 35 2 0 0 4 0 1 1
1452962357 36 2 0 0 4 0 1 1
1452962380 37 2 0 0 4 0 1 1
1452962403 38 2 0 0 4 0 1 1
1452962431 39 2 0 0 4 0 1 1
1452962473 40 2 0 0 4 0 1 1
1452962497 41 2 0 0 4 0 1 1
1452962546 42 2 0 0 4 0 1 1
1453040906 43 2 0 0 4 0 1 1
1453042005 44 2 0 0 4 0 1 1
1453042037 45 2 0 0 4 0 1 1
1453059011 46 2 0 0 4 0 1 1
1453059041 47 2 0 0 4 0 1 1
1453059086 48 2 0 0 4 0 1 1
1453059182 49 2 0 0 4 0 1 1
1453216613 49 2 0 0 4 1 1 1
1453733150 49 3 0 0 4 1 1 1
1453811201 50 3 0 0 4 1 1 1
1453812605 50 4 0 0 4 1 1 1
1453815273 51 4 0 0 4 1 1 1
1453815997 51 5 0 0 4 1 1 1
1453845261 52 5 0 0 4 1 1 1
1453923677 53 5 0 0 4 1 1 1
1453928023 54 5 0 0 4 1 1 1
1453936919 55 5 0 0 4 1 1 1
1453937068 57 5 0 0 4 1 1 1
1453938030 58 5 0 0 4 1 1 1
1453938123 59 5 0 0 4 1 1 1
1453972273 59 6 0 0 4 1 1 1
1453974030 59 6 1 0 4 1 1 1
1453976426 59 7 1 0 4 1 1 1
1453976476 59 8 1 0 4 1 1 1
1453977893 59 8 2 0 4 1 1 1
1453978173 59 9 2 0 4 1 1 1
1453999709 59 10 2 0 4 1 1 1
1453999822 59 11 2 0 4 1 1 1
1454015381 59 11 3 0 4 1 1 1
1454051347 59 12 3 0 4 1 1 1
1454051523 60 12 3 0 4 1 1 1
1454052277 61 12 3 0 4 1 1 1
1454067612 62 12 3 0 4 1 1 1
1454067622 62 13 3 0 4 1 1 1
1454067637 63 13 3 0 4 1 1 1
1454067867 64 13 3 0 4 1 1 1
1454069383 65 13 3 0 4 1 1 1
1454074915 65 14 3 0 4 1 1 1
1454076884 66 14 3 0 4 1 1 1
1454078439 66 15 3 0 4 1 1 1
1454312968 66 16 3 0 4 1 1 1
1454313006 66 17 3 0 4 1 1 1
1454314959 66 18 3 0 4 1 1 1
1454341140 66 19 3 0 4 1 1 1
1454402269 66 20 3 0 4 1 1 1
1454405898 66 20 4 0 4 1 1 1
1454417149 67 20 4 0 4 1 1 1
1454423427 68 20 4 0 4 1 1 1
1454423521 70 20 4 0 4 1 1 1
1454423848 71 20 4 0 4 1 1 1
1454423877 72 20 4 0 4 1 1 1
1454426356 73 20 4 0 4 1 1 1
1454427505 74 20 4 0 4 1 1 1
1454429618 75 20 4 0 4 1 1 1
1454429698 76 20 4 0 4 1 1 1
1454444549 77 20 4 0 4 1 1 1
1454591823 78 20 4 0 4 1 1 1
1454601319 78 21 4 0 4 1 1 1
1454601600 79 21 4 0 4 1 1 1
1454601621 80 21 4 0 4 1 1 1
1454601647 81 21 4 0 4 1 1 1
1454601663 82 21 4 0 4 1 1 1
1454601685 83 21 4 0 4 1 1 1
1454601722 84 21 4 0 4 1 1 1
1454601756 85 21 4 0 4 1 1 1
1454601830 86 21 4 0 4 1 1 1
1454617659 87 21 4 0 4 1 1 1
1454617690 88 21 4 0 4 1 1 1
1454617714 89 21 4 0 4 1 1 1
1454617731 90 21 4 0 4 1 1 1
1454618119 91 21 4 0 4 1 1 1
1454639220 92 21 4 0 4 1 1 1
1454639709 93 21 4 0 4 1 1 1
1454768172 94 21 4 0 4 1 1 1
1454797716 95 21 4 0 4 1 1 1
1454854828 96 21 4 0 4 1 1 1
1454854990 97 21 4 0 4 1 1 1
1454855294 97 21 4 0 5 1 1 1
1454855418 97 21 4 0 6 1 1 1
1454855568 97 21 4 0 7 1 1 1
1454976139 98 21 4 0 7 1 1 1
1455015501 99 21 4 0 7 1 1 1
1455016852 100 21 4 0 7 1 1 1
1455017442 101 21 4 0 7 1 1 1
1455017462 102 21 4 0 7 1 1 1
1455027379 103 21 4 0 7 1 1 1
1455027398 104 21 4 0 7 1 1 1
1455027420 105 21 4 0 7 1 1 1
1455027436 106 21 4 0 7 1 1 1
1455047726 107 21 4 0 7 1 1 1
1455047746 108 21 4 0 7 1 1 1
1455047763 109 21 4 0 7 1 1 1
1455047780 110 21 4 0 7 1 1 1
1455058070 111 21 4 0 7 1 1 1
1455058089 112 21 4 0 7 1 1 1
1455195617 113 21 4 0 7 1 1 1
1455195635 114 21 4 0 7 1 1 1
1455195671 115 21 4 0 7 1 1 1
1455200047 116 21 4 0 7 1 1 1
1455200140 117 21 4 0 7 1 1 1
1455200174 118 21 4 0 7 1 1 1
1455200208 119 21 4 0 7 1 1 1
1455200237 120 21 4 0 7 1 1 1
1455213462 120 21 5 0 7 1 1 1
1455213936 120 21 6 0 7 1 1 1
1455319983 121 21 6 0 7 1 1 1
1455319997 122 21 6 0 7 1 1 1
1455320013 123 21 6 0 7 1 1 1
1455320038 124 21 6 0 7 1 1 1
1455320061 125 21 6 0 7 1 1 1
1455320080 126 21 6 0 7 1 1 1
1455320117 127 21 6 0 7 1 1 1
1455320139 128 21 6 0 7 1 1 1
1455320164 129 21 6 0 7 1 1 1
1455320334 130 21 6 0 7 1 1 1
1455321254 131 21 6 0 7 1 1 1
1455369839 132 21 6 0 7 1 1 1
1455369869 133 21 6 0 7 1 1 1
1455370096 135 21 6 0 7 1 1 1
1455370262 136 21 6 0 7 1 1 1
1455370544 137 21 6 0 7 1 1 1
1455387108 138 21 6 0 7 1 1 1
1455387144 139 21 6 0 7 1 1 1
1455387174 140 21 6 0 7 1 1 1
1455387189 141 21 6 0 7 1 1 1
1455387210 142 21 6 0 7 1 1 1
1455387233 143 21 6 0 7 1 1 1
1455547444 143 22 6 0 7 1 1 1
1455557518 144 22 6 0 7 1 1 1
1455616014 144 22 6 1 7 1 1 1
1455618286 144 23 6 1 7 1 1 1
1455618307 144 24 6 1 7 1 1 1
1455619686 145 24 6 1 7 1 1 1
1455619710 146 24 6 1 7 1 1 1
1455619803 147 24 6 1 7 1 1 1
1455620154 148 24 6 1 7 1 1 1
1455620536 149 24 6 1 7 1 1 1
1455620554 149 24 6 1 7 2 1 1
1455620601 149 25 6 1 7 2 1 1
1455629029 150 25 6 1 7 2 1 1
1455629277 150 26 6 1 7 2 1 1
1455630538 151 26 6 1 7 2 1 1
1455630613 151 27 6 1 7 2 1 1
1455630711 151 28 6 1 7 2 1 1
1455630792 151 29 6 1 7 2 1 1
1455636736 151 30 6 1 7 2 1 1
1455636810 152 30 6 1 7 2 1 1
1455636844 153 30 6 1 7 2 1 1
1455638007 153 31 6 1 7 2 1 1
1455638022 153 32 6 1 7 2 1 1
1455638602 153 33 6 1 7 2 1 1
1455639272 153 34 6 1 7 2 1 1
1455641711 154 34 6 1 7 2 1 1
1455641973 154 35 6 1 7 2 1 1
1455642009 154 36 6 1 7 2 1 1
1455712542 154 37 6 1 7 2 1 1
1455791354 154 37 7 1 7 2 1 1
